"Temperature"	"Pressure"	"Humidity"	"CO2.Concentration"	"Luminosity"	"UV.Intensity"	"UV.Index"	"Latitude"	"Longitude"	"Speed"	"Altitude"	"GNSS.Time"	"GNSS.Date"	"Date"	"Time"	"H"	"D"	"M"	"Y"	"m"	"DateTime"
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	4H 0M 3S	4	23	12	2024	0	2024-12-23 04:00:03
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	4H 0M 3S	4	23	12	2024	0	2024-12-23 04:00:03
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	4H 0M 3S	4	23	12	2024	0	2024-12-23 04:00:03
21,46	NA	93,52	345	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	4H 0M 9S	4	23	12	2024	0	2024-12-23 04:00:09
21,46	NA	93,52	345	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	4H 0M 9S	4	23	12	2024	0	2024-12-23 04:00:09
21,46	NA	93,52	345	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	4H 0M 9S	4	23	12	2024	0	2024-12-23 04:00:09
21,67	92,83	95,61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	4H 29M 54S	4	23	12	2024	29	2024-12-23 04:29:54
21,67	92,83	95,61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	4H 29M 54S	4	23	12	2024	29	2024-12-23 04:29:54
21,67	92,83	95,61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	4H 29M 54S	4	23	12	2024	29	2024-12-23 04:29:54
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	4H 30M 1S	4	23	12	2024	30	2024-12-23 04:30:01
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	4H 30M 1S	4	23	12	2024	30	2024-12-23 04:30:01
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	4H 30M 1S	4	23	12	2024	30	2024-12-23 04:30:01
21,42	NA	93,7	365	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	4H 30M 9S	4	23	12	2024	30	2024-12-23 04:30:09
21,42	NA	93,7	365	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	4H 30M 9S	4	23	12	2024	30	2024-12-23 04:30:09
21,42	NA	93,7	365	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	4H 30M 9S	4	23	12	2024	30	2024-12-23 04:30:09
21,6	92,85	95,6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	4H 59M 54S	4	23	12	2024	59	2024-12-23 04:59:54
21,6	92,85	95,6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	4H 59M 54S	4	23	12	2024	59	2024-12-23 04:59:54
21,6	92,85	95,6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	4H 59M 54S	4	23	12	2024	59	2024-12-23 04:59:54
NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	5H 0M 2S	5	23	12	2024	0	2024-12-23 05:00:02
NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	5H 0M 2S	5	23	12	2024	0	2024-12-23 05:00:02
NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	5H 0M 2S	5	23	12	2024	0	2024-12-23 05:00:02
21,34	NA	93,77	376	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	5H 0M 9S	5	23	12	2024	0	2024-12-23 05:00:09
21,34	NA	93,77	376	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	5H 0M 9S	5	23	12	2024	0	2024-12-23 05:00:09
21,34	NA	93,77	376	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	5H 0M 9S	5	23	12	2024	0	2024-12-23 05:00:09
21,56	92,89	95,66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	5H 29M 54S	5	23	12	2024	29	2024-12-23 05:29:54
21,56	92,89	95,66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	5H 29M 54S	5	23	12	2024	29	2024-12-23 05:29:54
21,56	92,89	95,66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	5H 29M 54S	5	23	12	2024	29	2024-12-23 05:29:54
NA	NA	NA	NA	1	1	0,01	NA	NA	NA	NA	NA	NA	2024-12-23	5H 30M 1S	5	23	12	2024	30	2024-12-23 05:30:01
NA	NA	NA	NA	1	1	0,01	NA	NA	NA	NA	NA	NA	2024-12-23	5H 30M 1S	5	23	12	2024	30	2024-12-23 05:30:01
NA	NA	NA	NA	1	1	0,01	NA	NA	NA	NA	NA	NA	2024-12-23	5H 30M 1S	5	23	12	2024	30	2024-12-23 05:30:01
21,28	NA	93,71	361	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	5H 30M 9S	5	23	12	2024	30	2024-12-23 05:30:09
21,28	NA	93,71	361	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	5H 30M 9S	5	23	12	2024	30	2024-12-23 05:30:09
21,28	NA	93,71	361	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	5H 30M 9S	5	23	12	2024	30	2024-12-23 05:30:09
21,49	92,93	95,75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	5H 59M 53S	5	23	12	2024	59	2024-12-23 05:59:53
21,49	92,93	95,75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	5H 59M 53S	5	23	12	2024	59	2024-12-23 05:59:53
21,49	92,93	95,75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	5H 59M 53S	5	23	12	2024	59	2024-12-23 05:59:53
NA	NA	NA	NA	7	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	6H 0M 3S	6	23	12	2024	0	2024-12-23 06:00:03
NA	NA	NA	NA	7	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	6H 0M 3S	6	23	12	2024	0	2024-12-23 06:00:03
21,23	NA	93,86	364	7	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	6H 0M 3S	6	23	12	2024	0	2024-12-23 06:00:03
21,23	NA	93,86	364	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	6H 0M 9S	6	23	12	2024	0	2024-12-23 06:00:09
21,23	NA	93,86	364	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	6H 0M 9S	6	23	12	2024	0	2024-12-23 06:00:09
21,59	92,94	95,73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	6H 29M 53S	6	23	12	2024	29	2024-12-23 06:29:53
21,59	92,94	95,73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	6H 29M 53S	6	23	12	2024	29	2024-12-23 06:29:53
21,59	92,94	95,73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	6H 29M 53S	6	23	12	2024	29	2024-12-23 06:29:53
NA	NA	NA	NA	8	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	6H 30M 1S	6	23	12	2024	30	2024-12-23 06:30:01
NA	NA	NA	NA	8	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	6H 30M 1S	6	23	12	2024	30	2024-12-23 06:30:01
21,3	NA	93,86	359	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	6H 30M 9S	6	23	12	2024	30	2024-12-23 06:30:09
21,3	NA	93,86	359	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	6H 30M 9S	6	23	12	2024	30	2024-12-23 06:30:09
21,57	92,98	95,62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	6H 59M 53S	6	23	12	2024	59	2024-12-23 06:59:53
21,57	92,98	95,62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	6H 59M 53S	6	23	12	2024	59	2024-12-23 06:59:53
21,57	92,98	95,62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	6H 59M 53S	6	23	12	2024	59	2024-12-23 06:59:53
NA	NA	NA	NA	15	2	0,03	NA	NA	NA	NA	NA	NA	2024-12-23	7H 0M 1S	7	23	12	2024	0	2024-12-23 07:00:01
21,31	NA	93,82	351	15	2	0,03	NA	NA	NA	NA	NA	NA	2024-12-23	7H 0M 9S	7	23	12	2024	0	2024-12-23 07:00:09
21,31	NA	93,82	351	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	7H 0M 9S	7	23	12	2024	0	2024-12-23 07:00:09
21,31	NA	93,82	351	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	7H 0M 9S	7	23	12	2024	0	2024-12-23 07:00:09
21,77	92,99	95,64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	7H 29M 53S	7	23	12	2024	29	2024-12-23 07:29:53
21,77	92,99	95,64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	7H 29M 53S	7	23	12	2024	29	2024-12-23 07:29:53
21,77	92,99	95,64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	7H 29M 53S	7	23	12	2024	29	2024-12-23 07:29:53
NA	NA	NA	NA	15	1	0,01	NA	NA	NA	NA	NA	NA	2024-12-23	7H 30M 1S	7	23	12	2024	30	2024-12-23 07:30:01
NA	NA	NA	NA	15	1	0,01	NA	NA	NA	NA	NA	NA	2024-12-23	7H 30M 1S	7	23	12	2024	30	2024-12-23 07:30:01
NA	NA	NA	NA	15	1	0,01	NA	NA	NA	NA	NA	NA	2024-12-23	7H 30M 1S	7	23	12	2024	30	2024-12-23 07:30:01
21,52	NA	93,83	351	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	7H 30M 8S	7	23	12	2024	30	2024-12-23 07:30:08
21,52	NA	93,83	351	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	7H 30M 8S	7	23	12	2024	30	2024-12-23 07:30:08
21,52	NA	93,83	351	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	7H 30M 8S	7	23	12	2024	30	2024-12-23 07:30:08
21,75	93	95,62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	7H 59M 53S	7	23	12	2024	59	2024-12-23 07:59:53
21,75	93	95,62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	7H 59M 53S	7	23	12	2024	59	2024-12-23 07:59:53
21,75	93	95,62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	7H 59M 53S	7	23	12	2024	59	2024-12-23 07:59:53
NA	NA	NA	NA	12	3	0,05	NA	NA	NA	NA	NA	NA	2024-12-23	8H 0M 1S	8	23	12	2024	0	2024-12-23 08:00:01
NA	NA	NA	NA	12	3	0,05	NA	NA	NA	NA	NA	NA	2024-12-23	8H 0M 1S	8	23	12	2024	0	2024-12-23 08:00:01
NA	NA	NA	NA	12	3	0,05	NA	NA	NA	NA	NA	NA	2024-12-23	8H 0M 1S	8	23	12	2024	0	2024-12-23 08:00:01
21,51	NA	93,8	351	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	8H 0M 8S	8	23	12	2024	0	2024-12-23 08:00:08
21,51	NA	93,8	351	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	8H 0M 8S	8	23	12	2024	0	2024-12-23 08:00:08
21,51	NA	93,8	351	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	8H 0M 8S	8	23	12	2024	0	2024-12-23 08:00:08
22,03	93,02	95,56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	8H 29M 53S	8	23	12	2024	29	2024-12-23 08:29:53
22,03	93,02	95,56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	8H 29M 53S	8	23	12	2024	29	2024-12-23 08:29:53
22,03	93,02	95,56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	8H 29M 53S	8	23	12	2024	29	2024-12-23 08:29:53
NA	NA	NA	NA	28	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	8H 30M 1S	8	23	12	2024	30	2024-12-23 08:30:01
NA	NA	NA	NA	28	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	8H 30M 1S	8	23	12	2024	30	2024-12-23 08:30:01
NA	NA	NA	NA	28	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	8H 30M 1S	8	23	12	2024	30	2024-12-23 08:30:01
22,11	93,04	95,07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	8H 59M 53S	8	23	12	2024	59	2024-12-23 08:59:53
22,11	93,04	95,07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	8H 59M 53S	8	23	12	2024	59	2024-12-23 08:59:53
22,11	93,04	95,07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	8H 59M 53S	8	23	12	2024	59	2024-12-23 08:59:53
NA	NA	NA	NA	18	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	9H 0M 1S	9	23	12	2024	0	2024-12-23 09:00:01
NA	NA	NA	NA	18	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	9H 0M 1S	9	23	12	2024	0	2024-12-23 09:00:01
NA	NA	NA	NA	18	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	9H 0M 1S	9	23	12	2024	0	2024-12-23 09:00:01
21,82	NA	93,67	351	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	9H 0M 8S	9	23	12	2024	0	2024-12-23 09:00:08
21,82	NA	93,67	351	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	9H 0M 8S	9	23	12	2024	0	2024-12-23 09:00:08
21,82	NA	93,67	351	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	9H 0M 8S	9	23	12	2024	0	2024-12-23 09:00:08
21,97	93,04	95,07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	9H 29M 52S	9	23	12	2024	29	2024-12-23 09:29:52
21,97	93,04	95,07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	9H 29M 52S	9	23	12	2024	29	2024-12-23 09:29:52
NA	NA	NA	NA	66	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	9H 30M 0S	9	23	12	2024	30	2024-12-23 09:30:00
NA	NA	NA	NA	66	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	9H 30M 0S	9	23	12	2024	30	2024-12-23 09:30:00
21,58	NA	93,85	341	66	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	9H 30M 8S	9	23	12	2024	30	2024-12-23 09:30:08
21,58	NA	93,85	341	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	9H 30M 8S	9	23	12	2024	30	2024-12-23 09:30:08
21,58	NA	93,85	341	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	9H 30M 8S	9	23	12	2024	30	2024-12-23 09:30:08
NA	NA	NA	NA	57	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	10H 0M 0S	10	23	12	2024	0	2024-12-23 10:00:00
NA	NA	NA	NA	57	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	10H 0M 0S	10	23	12	2024	0	2024-12-23 10:00:00
NA	NA	NA	NA	57	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	10H 0M 0S	10	23	12	2024	0	2024-12-23 10:00:00
22,09	NA	93,82	336	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	10H 0M 8S	10	23	12	2024	0	2024-12-23 10:00:08
22,09	NA	93,82	336	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	10H 0M 8S	10	23	12	2024	0	2024-12-23 10:00:08
22,09	NA	93,82	336	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	10H 0M 8S	10	23	12	2024	0	2024-12-23 10:00:08
22,94	93,03	94,52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	10H 29M 52S	10	23	12	2024	29	2024-12-23 10:29:52
22,94	93,03	94,52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	10H 29M 52S	10	23	12	2024	29	2024-12-23 10:29:52
NA	NA	NA	NA	34	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	10H 30M 0S	10	23	12	2024	30	2024-12-23 10:30:00
NA	NA	NA	NA	34	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	10H 30M 0S	10	23	12	2024	30	2024-12-23 10:30:00
NA	NA	NA	NA	34	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	10H 30M 0S	10	23	12	2024	30	2024-12-23 10:30:00
22,44	NA	93,81	342	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	10H 30M 8S	10	23	12	2024	30	2024-12-23 10:30:08
22,44	NA	93,81	342	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	10H 30M 8S	10	23	12	2024	30	2024-12-23 10:30:08
22,44	NA	93,81	342	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	10H 30M 8S	10	23	12	2024	30	2024-12-23 10:30:08
23,39	93,02	94,47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	10H 59M 52S	10	23	12	2024	59	2024-12-23 10:59:52
23,39	93,02	94,47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	10H 59M 52S	10	23	12	2024	59	2024-12-23 10:59:52
23,39	93,02	94,47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	10H 59M 52S	10	23	12	2024	59	2024-12-23 10:59:52
NA	NA	NA	NA	0	93	94,47	NA	NA	NA	NA	NA	NA	2024-12-23	11H 0M 0S	11	23	12	2024	0	2024-12-23 11:00:00
NA	NA	NA	NA	0	93	94,47	NA	NA	NA	NA	NA	NA	2024-12-23	11H 0M 0S	11	23	12	2024	0	2024-12-23 11:00:00
22,91	NA	93,7	339	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	11H 0M 7S	11	23	12	2024	0	2024-12-23 11:00:07
NA	NA	NA	NA	0	93	94,47	NA	NA	NA	NA	NA	NA	2024-12-23	11H 0M 0S	11	23	12	2024	0	2024-12-23 11:00:00
22,91	NA	93,7	339	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	11H 0M 7S	11	23	12	2024	0	2024-12-23 11:00:07
22,91	NA	93,7	339	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	11H 0M 7S	11	23	12	2024	0	2024-12-23 11:00:07
23,56	93	94,47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	11H 29M 52S	11	23	12	2024	29	2024-12-23 11:29:52
23,56	93	94,47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	11H 29M 52S	11	23	12	2024	29	2024-12-23 11:29:52
23,56	93	94,47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	11H 29M 52S	11	23	12	2024	29	2024-12-23 11:29:52
NA	NA	NA	NA	34	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	11H 30M 0S	11	23	12	2024	30	2024-12-23 11:30:00
NA	NA	NA	NA	34	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	11H 30M 0S	11	23	12	2024	30	2024-12-23 11:30:00
NA	NA	NA	NA	34	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	11H 30M 0S	11	23	12	2024	30	2024-12-23 11:30:00
22,82	NA	93,44	354	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	12H 0M 7S	12	23	12	2024	0	2024-12-23 12:00:07
22,82	NA	93,44	354	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	12H 0M 7S	12	23	12	2024	0	2024-12-23 12:00:07
22,82	NA	93,44	354	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	12H 0M 7S	12	23	12	2024	0	2024-12-23 12:00:07
NA	NA	NA	NA	58	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	12H 29M 59S	12	23	12	2024	29	2024-12-23 12:29:59
NA	NA	NA	NA	58	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	12H 29M 59S	12	23	12	2024	29	2024-12-23 12:29:59
23,16	NA	93,35	348	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	12H 30M 7S	12	23	12	2024	30	2024-12-23 12:30:07
23,16	NA	93,35	348	58	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	12H 30M 7S	12	23	12	2024	30	2024-12-23 12:30:07
23,16	NA	93,35	348	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	12H 30M 7S	12	23	12	2024	30	2024-12-23 12:30:07
23,49	92,96	94,23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	12H 59M 51S	12	23	12	2024	59	2024-12-23 12:59:51
23,49	92,96	94,23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	12H 59M 51S	12	23	12	2024	59	2024-12-23 12:59:51
23,49	92,96	94,23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	12H 59M 51S	12	23	12	2024	59	2024-12-23 12:59:51
NA	NA	NA	NA	27	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	12H 59M 59S	12	23	12	2024	59	2024-12-23 12:59:59
NA	NA	NA	NA	27	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	12H 59M 59S	12	23	12	2024	59	2024-12-23 12:59:59
NA	NA	NA	NA	27	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	12H 59M 59S	12	23	12	2024	59	2024-12-23 12:59:59
23,29	NA	93,16	344	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	13H 0M 7S	13	23	12	2024	0	2024-12-23 13:00:07
23,29	NA	93,16	344	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	13H 0M 7S	13	23	12	2024	0	2024-12-23 13:00:07
23,29	NA	93,16	344	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	13H 0M 7S	13	23	12	2024	0	2024-12-23 13:00:07
22,37	92,97	94,18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	13H 29M 51S	13	23	12	2024	29	2024-12-23 13:29:51
22,37	92,97	94,18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	13H 29M 51S	13	23	12	2024	29	2024-12-23 13:29:51
22,37	92,97	94,18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	13H 29M 51S	13	23	12	2024	29	2024-12-23 13:29:51
NA	NA	NA	NA	58	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	13H 29M 59S	13	23	12	2024	29	2024-12-23 13:29:59
NA	NA	NA	NA	58	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	13H 29M 59S	13	23	12	2024	29	2024-12-23 13:29:59
NA	NA	NA	NA	58	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	13H 29M 59S	13	23	12	2024	29	2024-12-23 13:29:59
22,76	92,95	94,42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	13H 59M 51S	13	23	12	2024	59	2024-12-23 13:59:51
22,76	92,95	94,42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	13H 59M 51S	13	23	12	2024	59	2024-12-23 13:59:51
22,76	92,95	94,42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	13H 59M 51S	13	23	12	2024	59	2024-12-23 13:59:51
NA	NA	NA	NA	45	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	13H 59M 59S	13	23	12	2024	59	2024-12-23 13:59:59
NA	NA	NA	NA	45	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	13H 59M 59S	13	23	12	2024	59	2024-12-23 13:59:59
NA	NA	NA	NA	45	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	13H 59M 59S	13	23	12	2024	59	2024-12-23 13:59:59
22,27	NA	93,72	346	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	14H 0M 7S	14	23	12	2024	0	2024-12-23 14:00:07
22,27	NA	93,72	346	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	14H 0M 7S	14	23	12	2024	0	2024-12-23 14:00:07
22,27	NA	93,72	346	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	14H 0M 7S	14	23	12	2024	0	2024-12-23 14:00:07
NA	NA	NA	NA	86	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	14H 29M 59S	14	23	12	2024	29	2024-12-23 14:29:59
NA	NA	NA	NA	86	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	14H 29M 59S	14	23	12	2024	29	2024-12-23 14:29:59
NA	NA	NA	NA	86	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	14H 29M 59S	14	23	12	2024	29	2024-12-23 14:29:59
22,29	NA	93,87	360	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	14H 30M 7S	14	23	12	2024	30	2024-12-23 14:30:07
22,29	NA	93,87	360	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	14H 30M 7S	14	23	12	2024	30	2024-12-23 14:30:07
22,29	NA	93,87	360	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	14H 30M 7S	14	23	12	2024	30	2024-12-23 14:30:07
22,5	92,92	94,58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	14H 59M 51S	14	23	12	2024	59	2024-12-23 14:59:51
22,5	92,92	94,58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	14H 59M 51S	14	23	12	2024	59	2024-12-23 14:59:51
22,5	92,92	94,58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	14H 59M 51S	14	23	12	2024	59	2024-12-23 14:59:51
NA	NA	NA	NA	42	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	14H 59M 59S	14	23	12	2024	59	2024-12-23 14:59:59
NA	NA	NA	NA	42	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	14H 59M 59S	14	23	12	2024	59	2024-12-23 14:59:59
NA	NA	NA	NA	42	0	0	NA	NA	NA	NA	NA	NA	2024-12-23	14H 59M 59S	14	23	12	2024	59	2024-12-23 14:59:59
21,96	NA	94,17	348	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	15H 0M 6S	15	23	12	2024	0	2024-12-23 15:00:06
21,96	NA	94,17	348	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	15H 0M 6S	15	23	12	2024	0	2024-12-23 15:00:06
21,96	NA	94,17	348	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	15H 0M 6S	15	23	12	2024	0	2024-12-23 15:00:06
22,29	92,91	94,88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	15H 29M 51S	15	23	12	2024	29	2024-12-23 15:29:51
22,29	92,91	94,88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	15H 29M 51S	15	23	12	2024	29	2024-12-23 15:29:51
22,29	92,91	94,88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-23	15H 29M 51S	15	23	12	2024	29	2024-12-23 15:29:51
